species,haul_id,stratum,lat,long,depth,year,wtcpue
urchin,200403010160,35.5-183,34.40861111,-120.14472222,159.6,2004,5.37695792777743
urchin,200403010163,35.5-549,34.25888889,-119.84555556,399.5,2004,414.983350709401
urchin,200403010164,35.5-183,34.35888889,-119.89194444,180.5,2004,10.0353706811534
urchin,200403010170,35.5-1280,33.40638889,-120.24666667,1206.3,2004,0.01412548977836
urchin,200403010178,35.5-1280,33.27055556,-118.04666667,845.5,2004,0.0984776645714471
urchin,200403010179,35.5-1280,33.33833333,-118.16361111,751.5,2004,1.29813044985044
urchin,200403010185,35.5-549,33.34166667,-117.63861111,184.4,2004,0.0240559910711217
urchin,200403015083,43.5-1280,41.59972222,-124.765,890,2004,3.93289620888059
urchin,200403015084,43.5-183,41.65416667,-124.44833333,156.9,2004,1.53544632989495
urchin,200403015087,43.5-549,41.00333333,-124.43916667,411.1,2004,75.8936438319485
urchin,200403015088,43.5-1280,40.93555556,-124.57361111,566.2,2004,1.21547643002707
urchin,200403015089,43.5-1280,40.76777778,-124.58055556,582,2004,0.616910677311543
urchin,200403015090,43.5-183,40.73638889,-124.47472222,126.6,2004,1.41077974511243
urchin,200403015095,40.5-1280,40.24583333,-124.87916667,803.1,2004,0.003992538181789
urchin,200403015096,40.5-183,40.0975,-124.23111111,125,2004,0.012122946806205
urchin,200403015097,40.5-1280,39.53777778,-124.00305556,601.4,2004,0.0788106756831332
urchin,200403015100,40.5-183,39.03416667,-123.80027778,85.2,2004,0.0047316896751255
urchin,200403015104,40.5-183,38.47583333,-123.40611111,120.7,2004,0.632131023259574
urchin,200403015106,40.5-1280,38.21388889,-123.55972222,672.3,2004,0.0056588959480247
urchin,200403015121,40.5-183,37.1175,-122.46611111,86,2004,0.0615005412848347
urchin,200403015122,40.5-549,36.94083333,-122.48555556,519.2,2004,0.0220689473750446
urchin,200403015125,40.5-1280,36.45222222,-122.02527778,581.2,2004,3.32646036991812
urchin,200403015126,40.5-1280,36.04,-121.74055556,836.3,2004,25.4484979676074
urchin,200403015130,35.5-1280,34.91,-121.13694444,568.8,2004,62.922515906955
urchin,200403015131,35.5-1280,35.11194444,-121.22583333,590.6,2004,58.1802430624033
urchin,200403015133,35.5-549,35.41666667,-121.28888889,474,2004,18.9626434699633
urchin,200403015134,40.5-549,35.70666667,-121.48444444,498.5,2004,35.4634444956968
urchin,200403015138,35.5-1280,34.2325,-120.86777778,846.9,2004,20.3160664038563
urchin,200403015145,35.5-549,34.31638889,-120.40222222,348.9,2004,20.6936936250979
urchin,200403015147,35.5-549,34.37222222,-120.13638889,388.1,2004,212.670248463919
urchin,200403015149,35.5-549,34.22805556,-119.82527778,394.7,2004,94.9817907214086
urchin,200403015165,35.5-549,33.46555556,-118.07555556,532.8,2004,86.707124942133
urchin,200403015167,35.5-549,33.52527778,-117.98944444,358.1,2004,12.1705221136733
urchin,200403015168,35.5-549,33.49166667,-118.01138889,478.3,2004,111.684580227812
urchin,200503008084,43.5-1280,41.61555556,-124.87666667,939.3,2005,0.114036667579337
urchin,200503008086,43.5-1280,41.63472222,-124.58555556,706.8,2005,0.0744617992329566
urchin,200503008087,43.5-549,41.74083333,-124.54722222,493,2005,6.87658145691424
urchin,200503008091,43.5-183,41.16416667,-124.35138889,173.9,2005,0.0296994101884451
urchin,200503008092,43.5-549,41.00777778,-124.48833333,529,2005,40.7390710256054
urchin,200503008095,43.5-549,40.87888889,-124.51888889,491,2005,82.0703834927378
urchin,200503008096,43.5-1280,40.83638889,-124.56194444,555.6,2005,12.8208574819885
urchin,200503008103,40.5-1280,39.54861111,-124.04027778,727.3,2005,0.0051598442957136
urchin,200503008105,40.5-549,39.18722222,-124.0075,462.3,2005,0.116941525479894
urchin,200503008107,40.5-549,39.10083333,-123.95055556,193.7,2005,0.0103009909582163
urchin,200503008112,40.5-183,38.64583333,-123.59638889,127.3,2005,0.0203932662459923
urchin,200503008117,40.5-183,38.2675,-123.35138889,137.6,2005,0.0170868886864281
urchin,200503008133,40.5-183,36.96083333,-122.31166667,109.6,2005,0.0174003682171215
urchin,200503008140,40.5-549,36.21777778,-121.95611111,488.9,2005,0.0513519344987767
urchin,200503008141,40.5-1280,36.11361111,-121.73138889,570.9,2005,10.0865622146647
urchin,200503008145,40.5-549,35.98861111,-121.60388889,410,2005,0.291539733838048
urchin,200503008148,40.5-1280,35.80666667,-121.57,577.9,2005,4.8462738704069
urchin,200503008149,40.5-1280,35.82722222,-121.68666667,838.2,2005,8.74651983694995
urchin,200503008150,40.5-1280,35.76777778,-121.67666667,869.5,2005,47.3693925404773
urchin,200503008151,40.5-549,35.60416667,-121.4175,493.3,2005,0.808922496886344
urchin,200503008152,40.5-1280,35.64694444,-121.56694444,715.6,2005,25.7709412529169
urchin,200503008153,35.5-1280,35.49277778,-121.76277778,1053.8,2005,0.0119670910738954
urchin,200503008159,35.5-1280,34.64138889,-121.255,819.9,2005,0.267299260292168
urchin,200503008162,35.5-549,34.29277778,-120.32111111,390,2005,106.043778058104
urchin,200503008164,35.5-549,34.18722222,-119.70083333,296,2005,0.546553607467924
urchin,200503008167,35.5-549,33.95694444,-118.7475,496,2005,0.0055624969158946
urchin,200503008169,35.5-183,34.34722222,-119.83861111,170.6,2005,0.0525373664532324
urchin,200503008173,35.5-549,35.17,-120.96583333,232.4,2005,1.03774315826565
urchin,200503008174,35.5-549,35.37388889,-121.07111111,230.3,2005,0.345159682790407
urchin,200503008176,35.5-1280,33.83916667,-120.3625,647.5,2005,0.0522147592421051
urchin,200503008185,35.5-1280,32.76916667,-120.16333333,629.9,2005,0.0053728987140336
urchin,200503008194,35.5-549,32.73055556,-118.49833333,515.5,2005,0.0056904298106105
urchin,200503008200,35.5-549,33.54333333,-117.9025,392.2,2005,57.0684658097843
urchin,200503008201,35.5-549,33.43111111,-117.96222222,527.5,2005,45.2324227990692
urchin,200503008202,35.5-1280,33.34333333,-118.02944444,740.5,2005,7.98441905893999
urchin,200503008210,35.5-1280,34.81777778,-121.1725,551.6,2005,29.9516128154056
urchin,200503008211,35.5-549,34.90194444,-121.08472222,531.7,2005,102.198620610019
urchin,200503008212,35.5-1280,35.01083333,-121.15361111,563.2,2005,52.8935045499696
urchin,200503008213,35.5-1280,35.20777778,-121.17972222,551.3,2005,21.4612881392669
urchin,200503010082,43.5-549,41.93472222,-124.57611111,292,2005,2.93331243479107
urchin,200503010083,43.5-1280,41.7425,-124.72972222,835.4,2005,1.56633359699231
urchin,200503010084,43.5-1280,41.63888889,-124.63583333,776.2,2005,5.07634211675599
urchin,200503010089,43.5-549,41.30777778,-124.45444444,293.7,2005,0.049467600254386
urchin,200503010090,43.5-549,41.20138889,-124.42527778,495,2005,103.414459235659
urchin,200503010092,43.5-549,40.90166667,-124.45805556,350.2,2005,0.0915376613630017
urchin,200503010097,43.5-1280,40.57194444,-124.70722222,549.7,2005,0.230625500112338
urchin,200503010102,40.5-183,39.31416667,-123.89555556,128.2,2005,0.0432295901203098
urchin,200503010110,40.5-1280,37.43416667,-123.05666667,606.3,2005,0.0053189673040747
urchin,200503010114,40.5-183,37.02638889,-122.44194444,118.2,2005,0.0146328215031141
urchin,200503010121,40.5-1280,36.21777778,-122.10777778,847.6,2005,0.0048855027827181
urchin,200503010123,40.5-1280,35.79888889,-121.74972222,972,2005,4.28643438499501
urchin,200503010124,40.5-549,35.65472222,-121.45333333,506.1,2005,0.708567221047188
urchin,200503010125,40.5-549,35.59,-121.36861111,386.7,2005,0.259573679746846
urchin,200503010127,35.5-183,35.28194444,-120.99305556,147.8,2005,0.155893661289464
urchin,200503010128,35.5-549,35.08833333,-121.09527778,520.4,2005,86.3510699268931
urchin,200503010129,35.5-1280,35.02083333,-121.48777778,615.1,2005,1.98026637597829
urchin,200503010130,35.5-1280,34.88972222,-121.49694444,693.1,2005,0.0055991357053484
urchin,200503010133,35.5-549,34.90111111,-120.94583333,313.4,2005,18.0070185354089
urchin,200503010134,35.5-549,35.08,-120.91583333,208.9,2005,10.1755573858063
urchin,200503010135,35.5-549,34.53611111,-120.87722222,503,2005,4.88990227886326
urchin,200503010137,35.5-549,34.39527778,-120.56138889,250.4,2005,0.522502186921931
urchin,200503010138,35.5-549,34.32777778,-120.56638889,424.7,2005,95.457167221001
urchin,200503010140,35.5-549,34.12583333,-120.09694444,367.2,2005,42.7053172423307
urchin,200503010142,35.5-549,34.39638889,-120.07944444,192.4,2005,7.32945688150803
urchin,200503010148,35.5-549,34.03722222,-119.15111111,308.7,2005,0.992530654367372
urchin,200503010159,35.5-549,33.50805556,-118.03638889,463.9,2005,60.3927332010106
urchin,200503017101,43.5-183,41.96638889,-124.53694444,139.9,2005,0.706456767847005
urchin,200503017103,43.5-1280,41.70361111,-124.61777778,689.2,2005,0.0036104547757959
urchin,200503017104,43.5-1280,41.59333333,-124.72305556,890.5,2005,1.2621989599879
urchin,200503017105,43.5-1280,41.49888889,-124.785,983.9,2005,0.0609846354423012
urchin,200503017106,43.5-1280,41.35111111,-124.69083333,1113.8,2005,0.549436854338031
urchin,200503017107,43.5-1280,41.32916667,-124.80111111,1088,2005,0.0101537564426485
urchin,200503017110,43.5-183,41.26416667,-124.36166667,141.3,2005,0.454043818450174
urchin,200503017112,43.5-1280,40.74583333,-124.61111111,726.3,2005,0.104454601760799
urchin,200503017119,40.5-183,39.78083333,-123.98638889,156.9,2005,0.262389581481728
urchin,200503017120,40.5-549,39.71027778,-124.06333333,499.3,2005,0.673533951482588
urchin,200503017123,40.5-183,39.20222222,-123.84055556,110.8,2005,2.1188125679545
urchin,200503017124,40.5-183,39.10166667,-123.77833333,84.3,2005,0.0190308267745049
urchin,200503017126,40.5-183,38.36916667,-123.31388889,111.1,2005,15.8420732454941
urchin,200503017129,40.5-183,38.1375,-123.2475,113.1,2005,35.4207536725743
urchin,200503017132,40.5-1280,37.575,-123.10944444,884.6,2005,0.02635353088106
urchin,200503017139,40.5-183,36.85194444,-122.00972222,81,2005,0.0990525726711933
urchin,200503017142,40.5-1280,36.38694444,-122.06638889,620.5,2005,0.17245375776622
urchin,200503017144,40.5-1280,35.96527778,-121.62722222,571,2005,17.9599009294751
urchin,200503017145,40.5-1280,35.83944444,-121.62694444,709.5,2005,25.8039645765169
urchin,200503017146,35.5-549,35.21944444,-121.14805556,516,2005,28.3815931680905
urchin,200503017147,35.5-1280,35.08527778,-121.21694444,584.4,2005,11.1088827337117
urchin,200503017148,35.5-1280,35.02694444,-121.31722222,602.6,2005,0.0095687576135002
urchin,200503017149,35.5-1280,34.98777778,-121.29694444,569.1,2005,2.14465077918556
urchin,200503017151,35.5-549,34.81194444,-121.02111111,419.2,2005,40.4344066236482
urchin,200503017152,35.5-549,34.96722222,-120.97972222,392.8,2005,36.757481185242
urchin,200503017153,35.5-549,35.03472222,-120.92527778,255.4,2005,14.1655064168801
urchin,200503017155,35.5-549,35.11083333,-121.00138889,366.9,2005,75.6357670744006
urchin,200503017156,35.5-549,35.01,-121.11638889,538.2,2005,58.9944749244746
urchin,200503017157,35.5-549,35.07972222,-121.075,496.9,2005,55.2235467997876
urchin,200503017158,35.5-1280,34.52555556,-121.10833333,996.8,2005,0.108975372076419
urchin,200503017159,35.5-1280,34.38,-120.87277778,820.3,2005,0.810094886216171
urchin,200503017160,35.5-549,34.42583333,-120.63222222,258.3,2005,3.83339019842331
urchin,200503017161,35.5-549,34.24777778,-120.51527778,499.3,2005,1.56991660516812
urchin,200503017162,35.5-549,34.38444444,-120.24111111,330.7,2005,325.290034006627
urchin,200503017163,35.5-549,34.27666667,-120.30083333,425,2005,55.9244788349763
urchin,200503017164,35.5-1280,34.25888889,-119.94388889,550.2,2005,0.0054568680130282
urchin,200503017166,35.5-183,34.37027778,-119.76944444,72.3,2005,0.0144737739033605
urchin,200503017169,35.5-183,34.21444444,-119.70166667,178.5,2005,0.0052680439086965
urchin,200503017170,35.5-549,34.18861111,-119.72583333,312.2,2005,406.26595685044
urchin,200503017182,35.5-549,33.55638889,-117.88416667,338.7,2005,4.75632451886027
urchin,200503018081,43.5-183,41.98388889,-124.47555556,103.9,2005,0.0188072063624677
urchin,200503018085,43.5-1280,41.70833333,-124.79777778,871.4,2005,4.70359785333155
urchin,200503018088,43.5-1280,41.035,-124.5625,699.4,2005,23.0090526701004
urchin,200503018090,43.5-1280,40.90277778,-124.72666667,812.1,2005,0.0078407853449093
urchin,200503018094,40.5-1280,39.64694444,-124.09,777.1,2005,2.47064760907481
urchin,200503018095,40.5-549,39.63972222,-123.97111111,207.2,2005,0.0108477455960771
urchin,200503018097,40.5-1280,39.53277778,-124.09638889,850.4,2005,0.0181695988240466
urchin,200503018098,40.5-549,39.50611111,-124.00111111,466.9,2005,0.202179694972464
urchin,200503018099,40.5-183,39.39944444,-123.86361111,92.9,2005,0.0113977302815519
urchin,200503018101,40.5-183,39.235,-123.82805556,92.9,2005,0.0375865158830119
urchin,200503018103,40.5-549,39.09361111,-124.02527778,547,2005,0.0185550813611555
urchin,200503018105,40.5-183,38.68277778,-123.56027778,99.1,2005,0.116689062788248
urchin,200503018109,40.5-183,38.44527778,-123.43277778,133.2,2005,1.69529928066638
urchin,200503018115,40.5-183,38.22611111,-123.2125,101.3,2005,0.011888327247654
urchin,200503018127,40.5-1280,36.49444444,-122.11277778,986.4,2005,2.8212967492078
urchin,200503018130,40.5-1280,35.73166667,-121.94722222,1112.7,2005,0.0224344620789273
urchin,200503018132,40.5-1280,35.61583333,-121.67194444,873.5,2005,3.41702488080573
urchin,200503018133,35.5-549,35.32416667,-121.23722222,503.5,2005,43.4095696306765
urchin,200503018136,35.5-549,34.535,-120.81361111,380.4,2005,2.82859937933394
urchin,200503018138,35.5-549,34.33027778,-120.25666667,385.6,2005,141.59726947774
urchin,200503018139,35.5-549,34.29416667,-119.83944444,325.7,2005,240.385277237782
urchin,200503018140,35.5-183,34.2875,-119.66277778,114,2005,0.0626949317353462
urchin,200503018141,35.5-549,34.35222222,-119.925,418.6,2005,186.135060642441
urchin,200503018144,35.5-549,34.3875,-120.20722222,324.4,2005,98.1962799366343
urchin,200503018146,35.5-183,34.44027778,-120.56944444,110,2005,0.0956071382462592
urchin,200503018149,35.5-1280,34.87277778,-121.11861111,562.7,2005,33.8767162575535
urchin,200503018150,35.5-549,34.99694444,-121.05166667,490.2,2005,112.059162518156
urchin,200503018151,35.5-549,35.08916667,-121.0275,434.2,2005,34.6532189283413
urchin,200503018164,35.5-1280,33.15416667,-117.79,814.2,2005,2.32108384184668
urchin,200503018165,35.5-1280,33.11166667,-117.66388889,813.6,2005,10.5857098721642
urchin,200503018168,35.5-549,32.87055556,-117.39666667,501.8,2005,85.9076077782124
urchin,200503018169,35.5-549,33.11527778,-117.44527778,422.4,2005,24.5053476556297
urchin,200503018172,35.5-549,33.49472222,-118.11333333,423.8,2005,3.34246103778554
urchin,200503018174,35.5-549,33.94722222,-118.72944444,482.4,2005,76.9149192673344
urchin,200503018180,35.5-549,34.97888889,-120.90055556,225.6,2005,13.612371795171
urchin,200503018181,35.5-549,35.14527778,-120.96722222,267.9,2005,0.0945747163562867
urchin,200503018182,35.5-549,35.23833333,-121.16833333,524.5,2005,70.994838146639
urchin,200503018183,35.5-549,35.27583333,-121.1225,421.9,2005,2.29386818420178
urchin,200603008085,43.5-1280,41.76583333,-124.77055556,849.5,2006,0.242334984061572
urchin,200603008088,43.5-1280,41.26861111,-124.62305556,1119.8,2006,0.0082819510227617
urchin,200603008091,43.5-1280,41.03583333,-124.58388889,712.6,2006,0.046202296616515
urchin,200603008095,43.5-183,40.57972222,-124.55055556,146.4,2006,0.0117350935145615
urchin,200603008103,40.5-183,39.52666667,-123.89305556,120.1,2006,0.0107428213223581
urchin,200603008108,40.5-183,38.77138889,-123.74083333,128.1,2006,0.0343323944798742
urchin,200603008128,40.5-183,35.61972222,-121.29583333,102.4,2006,0.0121332052622235
urchin,200603008130,35.5-1280,35.41111111,-121.49027778,901.3,2006,0.0541899005708514
urchin,200603008133,35.5-549,35.06083333,-121.13277778,548.6,2006,26.726395904306
urchin,200603008134,35.5-183,34.97638889,-120.87083333,180.6,2006,0.403385745304082
urchin,200603008138,35.5-549,34.70722222,-120.99111111,442.9,2006,0.627867620586095
urchin,200603008139,35.5-549,34.39472222,-120.55,231.8,2006,0.509471756288303
urchin,200603008140,35.5-549,34.35416667,-120.45583333,276.1,2006,0.439378171515076
urchin,200603008141,35.5-549,34.25222222,-120.33194444,439.2,2006,21.031768501118
urchin,200603008142,35.5-549,34.31555556,-120.26222222,402.4,2006,95.960697612005
urchin,200603008143,35.5-549,34.39583333,-120.22388889,270,2006,11.2014811425414
urchin,200603008149,35.5-549,34.22611111,-119.83777778,438,2006,20.3115677369618
urchin,200603010080,43.5-549,40.58361111,-124.63694444,185,2006,0.0241297888339137
urchin,200603010081,40.5-549,40.3375,-124.50916667,429,2006,0.0119685759086994
urchin,200603010094,40.5-183,39.13305556,-123.86416667,111.4,2006,3.24210942578197
urchin,200603010098,40.5-183,38.59694444,-123.45583333,93.9,2006,13.3188142803743
urchin,200603010102,40.5-183,38.04194444,-123.19888889,103.5,2006,42.5212563946438
urchin,200603010103,40.5-183,38.005,-123.21305556,104.4,2006,0.0127734539420274
urchin,200603010123,40.5-1280,36.39527778,-122.06666667,625.8,2006,0.0307584769545542
urchin,200603010125,35.5-1280,35.37055556,-121.75305556,1268.4,2006,0.0049786099662569
urchin,200603010130,35.5-1280,34.96055556,-121.13527778,558.8,2006,63.3864313980634
urchin,200603010131,35.5-549,34.98944444,-120.99083333,400,2006,36.2112254693521
urchin,200603010140,35.5-549,34.23861111,-120.53805556,504.2,2006,0.0102818335108417
urchin,200603010165,35.5-183,33.15527778,-117.41972222,181.1,2006,0.0252296322282817
urchin,200603017081,43.5-1280,41.72666667,-124.92833333,1028.6,2006,0.0041620476839561
urchin,200603017082,43.5-1280,41.72055556,-124.62888889,691.5,2006,0.163295458220132
urchin,200603017083,43.5-549,41.72888889,-124.48805556,294.6,2006,7.84755503213107
urchin,200603017084,43.5-1280,41.36888889,-124.725,1144.5,2006,0.337479129901182
urchin,200603017085,43.5-1280,41.29388889,-124.83055556,1162,2006,0.14764454037787
urchin,200603017087,43.5-549,41.10111111,-124.42833333,506.6,2006,20.0952732156736
urchin,200603017088,43.5-183,41.25611111,-124.32222222,116.9,2006,1.47850056140439
urchin,200603017090,43.5-1280,40.975,-124.59472222,632.5,2006,0.116114023509991
urchin,200603017101,40.5-183,39.38805556,-123.92944444,138.7,2006,0.101077553357708
urchin,200603017102,40.5-183,39.34638889,-123.92472222,139.6,2006,2.90559550397326
urchin,200603017103,40.5-549,39.2825,-123.98444444,355.1,2006,5.9617398798844
urchin,200603017104,40.5-549,39.20138889,-123.97944444,341.9,2006,0.473545787267546
urchin,200603017105,40.5-549,39.10444444,-123.98138889,359.2,2006,0.0518242284270272
urchin,200603017106,40.5-549,39.07916667,-123.985,454.2,2006,19.3034038566654
urchin,200603017108,40.5-549,38.27833333,-123.50333333,301.5,2006,0.0093971003851359
urchin,200603017110,40.5-183,38.30888889,-123.3175,115.9,2006,5.26550368849096
urchin,200603017115,40.5-183,37.90416667,-123.10333333,91.9,2006,0.0224004902663554
urchin,200603017121,40.5-549,37.3,-122.96722222,499.6,2006,1.56434942775958
urchin,200603017125,40.5-1280,36.72944444,-122.18416667,805.1,2006,0.0051956713024772
urchin,200603017129,40.5-549,36.25416667,-122.08138889,546.7,2006,2.24595860417627
urchin,200603017130,40.5-1280,36.19194444,-122.19694444,1138.5,2006,0.0101577414753604
urchin,200603017132,40.5-1280,35.80722222,-121.76416667,995.7,2006,2.26718698999046
urchin,200603017133,40.5-549,35.82305556,-121.55722222,526.2,2006,2.59385108367477
urchin,200603017135,35.5-549,35.4225,-121.0825,226.1,2006,35.2289653705066
urchin,200603017136,40.5-1280,35.59416667,-121.55861111,768.4,2006,63.2266018515756
urchin,200603017137,40.5-1280,35.63777778,-121.58305556,756.7,2006,40.0222551173975
urchin,200603017138,40.5-1280,35.54138889,-121.59472222,866.7,2006,6.79594146827903
urchin,200603017141,35.5-549,34.93555556,-120.89083333,215.1,2006,3.61369446914352
urchin,200603017143,35.5-549,34.79,-121.08833333,518.5,2006,15.3570900003102
urchin,200603017145,35.5-1280,34.72777778,-121.27638889,593.5,2006,20.4098051694778
urchin,200603017149,35.5-549,34.50805556,-120.83361111,492.4,2006,30.5612711868098
urchin,200603017150,35.5-549,34.43416667,-120.69166667,411.8,2006,217.901892087669
urchin,200603017151,35.5-549,34.31444444,-120.60111111,465.6,2006,94.8280812309994
urchin,200603017152,35.5-549,34.315,-120.42055556,358.9,2006,114.385784115438
urchin,200603018083,43.5-549,40.88166667,-124.49333333,444.9,2006,4.26447528285629
urchin,200603018085,43.5-183,41.49361111,-124.47666667,171.1,2006,0.211742591801562
urchin,200603018086,43.5-1280,41.60138889,-124.61361111,773.9,2006,2.0069745970479
urchin,200603018087,43.5-1280,41.60861111,-124.75,884.5,2006,0.696397158992742
urchin,200603018096,40.5-1280,40.03388889,-124.51444444,939.8,2006,0.0060294985472522
urchin,200603018099,40.5-183,39.1075,-123.86972222,111.3,2006,0.0100449867804014
urchin,200603018100,40.5-183,39.09,-123.86583333,107,2006,0.0212538372960802
urchin,200603018101,40.5-183,39.0075,-123.90194444,125.1,2006,0.12077827638844
urchin,200603018102,40.5-183,39.00527778,-123.81472222,89.7,2006,0.062490295330366
urchin,200603018105,40.5-183,38.54722222,-123.53027778,137.7,2006,0.136837194279243
urchin,200603018106,40.5-183,38.54861111,-123.40694444,95.4,2006,0.0326628809221918
urchin,200603018119,40.5-1280,36.16083333,-121.83166667,573.4,2006,2.16029188993667
urchin,200603018120,40.5-1280,35.86138889,-121.61277778,647.9,2006,31.0282891767636
urchin,200603018125,40.5-549,35.77138889,-121.51277778,462.1,2006,1.99096105635822
urchin,200603018126,40.5-1280,35.54861111,-121.45583333,658.9,2006,39.7905413263025
urchin,200603018127,35.5-549,35.07,-121.03861111,448.1,2006,42.7672907182274
urchin,200603018128,35.5-549,35.04944444,-121.08805556,510.5,2006,59.6409442191292
urchin,200603018131,35.5-549,34.98833333,-121.09277778,522.3,2006,135.011738704527
urchin,200603018138,35.5-549,34.36222222,-120.68972222,530,2006,76.8835154739853
urchin,200603018141,35.5-549,34.28388889,-119.77055556,242.9,2006,13.664447143213
urchin,200603018142,35.5-183,34.3025,-119.69,121.7,2006,0.0218829204430278
urchin,200603018144,35.5-549,34.17722222,-119.57111111,239.2,2006,0.0232086465652668
urchin,200603018160,35.5-1280,33.25083333,-118.0425,879.8,2006,0.0031781135298163
urchin,200603018161,35.5-1280,33.29444444,-118.08361111,835,2006,30.9639621204184
urchin,200603018165,35.5-549,32.89138889,-118.62194444,509.4,2006,0.715218291623328
urchin,200603018168,35.5-1280,33.19777778,-117.70361111,799.7,2006,62.0375086364672
urchin,200603018170,35.5-549,33.07277778,-117.45027778,491.9,2006,134.143128922753
urchin,200603018171,35.5-549,32.96916667,-117.37194444,513.3,2006,84.7521714159898
urchin,200703008093,43.5-1280,41.69777778,-124.92777778,1002.4,2007,0.0077926378198378
urchin,200703008094,43.5-549,41.69694444,-124.51555556,434.8,2007,25.9352851002724
urchin,200703008096,43.5-183,41.64333333,-124.42722222,126.4,2007,0.110770694627205
urchin,200703008099,43.5-549,41.53777778,-124.52166667,372.6,2007,0.17220477016168
urchin,200703008102,43.5-549,41.10944444,-124.42555556,507.1,2007,41.2668518953873
urchin,200703008103,43.5-549,41.03555556,-124.46111111,505.5,2007,90.8846456061972
urchin,200703008104,43.5-549,40.93222222,-124.43166667,272.7,2007,0.471544531323056
urchin,200703008106,43.5-183,40.59694444,-124.56833333,155.8,2007,0.0232970923366331
urchin,200703008118,40.5-549,39.08583333,-123.99361111,455.6,2007,0.0260611036371137
urchin,200703008120,40.5-183,38.57888889,-123.59083333,143.4,2007,5.74218373010609
urchin,200703008122,40.5-183,38.52888889,-123.4425,111.7,2007,0.0632730550039054
urchin,200703008138,40.5-1280,36.34194444,-122.27,1033.5,2007,0.0040852835501923
urchin,200703008143,40.5-1280,35.805,-121.72194444,916.1,2007,15.5565281196204
urchin,200703008154,35.5-549,35.05611111,-121.39,468.3,2007,0.969062842883113
urchin,200703008156,35.5-549,35.02444444,-121.09861111,524.2,2007,149.430719259464
urchin,200703010100,43.5-1280,41.83694444,-124.79138889,767.4,2007,0.270754965909257
urchin,200703010101,43.5-1280,41.53694444,-124.62527778,854.2,2007,25.2309769862
urchin,200703010102,43.5-1280,41.36944444,-124.60416667,1074,2007,1.94079343883611
urchin,200703010103,43.5-183,41.40722222,-124.42277778,129.5,2007,3.98339271884355
urchin,200703010106,43.5-549,41.13777778,-124.35833333,190.8,2007,74.7192561890827
urchin,200703010107,43.5-549,41.07527778,-124.36916667,205.4,2007,21.7409971858176
urchin,200703010108,43.5-549,40.99583333,-124.45805556,455.7,2007,81.3478698015628
urchin,200703010110,43.5-1280,40.87583333,-124.67388889,680.4,2007,1.94156811985997
urchin,200703010119,40.5-183,38.75111111,-123.62361111,87,2007,25.1445954320779
urchin,200703010120,40.5-183,38.20416667,-123.14888889,90.6,2007,0.244095793873061
urchin,200703010121,40.5-183,38.10805556,-123.15666667,85.5,2007,0.0636450502595613
urchin,200703010132,40.5-1280,35.63722222,-121.63027778,794.7,2007,43.1664516286386
urchin,200703010133,40.5-549,35.55583333,-121.2575,205.5,2007,0.131344388761688
urchin,200703010134,35.5-549,35.42444444,-121.13583333,284.3,2007,1.23626948206102
urchin,200703010149,35.5-549,34.4325,-120.64916667,300.9,2007,45.8183672663169
urchin,200703017121,40.5-183,39.50333333,-123.87944444,113.6,2007,0.565615943477728
urchin,200703017131,40.5-183,37.53694444,-122.79861111,82,2007,0.061819827151113
urchin,200703017132,40.5-183,37.29916667,-122.60055556,89.8,2007,1.8189759177818
urchin,200703017138,40.5-1280,35.81027778,-121.925,1200.5,2007,0.0078563691246629
urchin,200703017140,40.5-1280,35.56944444,-121.64083333,895.2,2007,0.146149938951741
urchin,200703017143,35.5-549,35.42833333,-121.17194444,324.6,2007,0.621858005605795
urchin,200703017147,35.5-549,35.22083333,-121.12333333,493.6,2007,20.2293091834868
urchin,200703017148,35.5-549,35.21972222,-121.00055556,250,2007,0.847331045142228
urchin,200703017150,35.5-549,35.15027778,-121.00111111,334.4,2007,30.1364360778341
urchin,200703017151,35.5-549,35.04722222,-121.06722222,484.7,2007,38.1316314772017
urchin,200703017152,35.5-549,35.04305556,-121.12055556,535.3,2007,11.6808963239667
urchin,200703017153,35.5-549,34.98416667,-121.1,525.7,2007,59.4137902074156
urchin,200703017154,35.5-549,35.0125,-120.91833333,236.1,2007,9.65315094739454
urchin,200703017156,35.5-549,34.61916667,-120.92055556,437.1,2007,35.0200549949132
urchin,200703017157,35.5-549,34.38861111,-120.54666667,248,2007,8.91701361394187
urchin,200703017158,35.5-183,34.39444444,-120.36083333,168.6,2007,26.4749843912113
urchin,200703017161,35.5-549,34.36416667,-120.17944444,441.1,2007,27.4630339479708
urchin,200703017162,35.5-183,34.31972222,-119.71138889,93.9,2007,0.0211254459418828
urchin,200703017185,35.5-549,33.56888889,-118.05694444,216.2,2007,6.1668946430584
urchin,200703018078,43.5-549,41.98472222,-124.605,343.1,2007,0.467172515356408
urchin,200703018086,43.5-183,40.78194444,-124.44722222,146.1,2007,0.0592374699203734
urchin,200703018088,43.5-1280,40.95388889,-124.67361111,695.1,2007,0.0167525012712915
urchin,200703018091,43.5-183,40.51083333,-124.58638889,113.8,2007,0.420054781790123
urchin,200703018103,40.5-549,38.32611111,-123.59111111,482.6,2007,0.0059041562485361
urchin,200703018105,40.5-183,38.4625,-123.36861111,114.9,2007,0.014206271920171
urchin,200703018108,40.5-183,38.26527778,-123.14972222,89.3,2007,0.0136755577443731
