Dataset: West Coast Triennial,,,,,,
Species Name: Chinook salmon (Oncorhynchus tshawytscha),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
037-198602-077,46.5-50,46.76,-124.36,71,1986,0.358260439487275
037-198602-078,46.5-150,46.75,-124.6,126,1986,0
037-198602-079,46.5-150,46.75,-124.74,163,1986,0
037-198602-080,46.5-150,46.79,-124.84,185,1986,0
037-198602-081,46.5-150,46.81,-124.77,155,1986,0
037-198602-082,46.5-150,46.79,-124.59,110,1986,0
037-198602-083,46.5-150,46.86,-124.62,112,1986,0
037-198602-084,46.5-150,46.89,-124.66,124,1986,0
037-198602-085,46.5-150,46.88,-124.71,134,1986,0
037-198602-086,46.5-150,46.93,-124.75,146,1986,0
037-198602-087,46.5-150,46.95,-124.72,128,1986,0
037-198602-088,46.5-150,46.99,-124.87,168,1986,0
037-198602-089,46.5-150,46.99,-124.74,123,1986,0
037-198602-090,47.5-50,47.02,-124.6,86,1986,0.294746726485471
037-198602-091,46.5-50,46.99,-124.56,77,1986,0
037-198602-092,47.5-50,47.03,-124.54,71,1986,0.464343191831781
037-198602-093,47.5-50,47.06,-124.45,57,1986,0
037-198602-094,47.5-150,47.54,-124.88,144,1986,0
037-198602-095,47.5-150,47.52,-124.9,172,1986,0
037-198602-097,47.5-150,47.61,-124.97,170,1986,0
037-198602-098,47.5-50,47.6,-124.71,70,1986,0.346850293292527
037-198602-099,47.5-50,47.6,-124.64,57,1986,1.21281157866524
037-198602-100,47.5-50,47.66,-124.67,59,1986,0
037-198602-101,47.5-50,47.69,-124.68,60,1986,0
037-198602-102,47.5-50,47.66,-124.71,66,1986,0
037-198602-103,47.5-150,47.66,-124.95,139,1986,0
037-198602-104,47.5-150,47.73,-124.97,130,1986,0
037-198602-105,47.5-50,47.74,-124.8,82,1986,2.69110990017931
037-198602-106,47.5-50,47.73,-124.69,59,1986,0.284948392679992
037-198602-107,47.5-50,47.8,-124.73,57,1986,0.544527157430383
037-198602-108,47.5-50,47.8,-124.78,73,1986,0
037-198602-109,47.5-50,47.87,-124.91,99,1986,0
037-198602-110,47.5-150,47.88,-124.94,106,1986,0
037-198602-111,47.5-150,47.86,-124.97,113,1986,0
037-198602-112,47.5-150,47.88,-125,119,1986,0
037-198602-113,47.5-150,47.9,-125.01,119,1986,0
037-198602-114,47.5-150,47.87,-125.11,165,1986,0
037-198602-116,47.5-150,47.93,-125.12,154,1986,0
037-198602-117,47.5-150,47.9,-125.09,139,1986,0
037-198602-118,47.5-150,47.93,-125.06,128,1986,0
037-198602-119,47.5-150,47.9,-125,115,1986,0
037-198602-120,47.5-150,47.91,-124.94,104,1986,0.591985428051002
037-198602-121,47.5-50,47.9,-124.82,70,1986,0
037-198602-122,47.5-150,47.93,-124.94,102,1986,0.634873323397914
037-198602-123,47.5-150,47.95,-124.95,104,1986,0
037-198602-124,47.5-150,47.92,-124.97,110,1986,0
037-198602-125,47.5-150,47.94,-125.02,115,1986,0
037-198602-126,47.5-150,47.93,-125.03,117,1986,0
037-198602-127,47.5-150,47.94,-125.11,143,1986,0.477367744010291
037-198602-129,47.5-150,47.97,-125.21,165,1986,0
037-198602-130,47.5-150,47.98,-125.2,163,1986,0
037-198602-131,47.5-150,47.95,-125.13,152,1986,0.723589001447178
037-198602-132,47.5-150,47.98,-125.04,117,1986,0.76023516607804
037-198602-133,47.5-150,47.95,-125,113,1986,0
037-198602-134,47.5-150,47.96,-124.96,104,1986,0
037-198602-135,48.5-50,48,-124.93,93,1986,0
037-198602-136,48.5-150,48,-125.02,117,1986,1.40702292782637
037-198602-138,48.5-150,48.02,-125.11,134,1986,2.70195832621042
037-198602-141,48.5-50,48.05,-124.91,75,1986,0.187803223955345
037-198602-142,48.5-150,48.03,-124.95,101,1986,0
037-198602-143,48.5-150,48.05,-125.01,117,1986,0
037-198602-144,48.5-150,48.02,-125.02,123,1986,0
037-198602-145,48.5-150,48.05,-125.11,137,1986,0
037-198602-146,48.5-150,48.03,-125.12,137,1986,0
037-198602-149,47.5-150,47.97,-125.48,170,1986,0
037-198602-153,48.5-250,48.45,-124.85,274,1986,0
037-198602-154,48.5-150,48.44,-125.06,179,1986,0
037-198602-155,48.5-150,48.45,-125.11,177,1986,0
037-198602-156,48.5-150,48.35,-125.24,181,1986,0
037-198602-157,48.5-150,48.37,-125.19,179,1986,0
037-198602-158,48.5-150,48.35,-125.18,181,1986,0
037-198602-159,48.5-150,48.4,-125.12,115,1986,0
037-198602-160,48.5-150,48.37,-125.11,113,1986,0
037-198602-162,48.5-150,48.36,-125.04,159,1986,0
037-198602-163,48.5-150,48.38,-124.95,115,1986,0
037-198602-164,48.5-150,48.37,-124.81,112,1986,0.427451350840733
037-198602-165,48.5-150,48.11,-125.57,152,1986,0
037-198602-166,48.5-150,48.11,-125.51,137,1986,0
037-198602-168,48.5-150,48.12,-125.52,141,1986,0
037-198602-169,48.5-150,48.12,-125.5,139,1986,0
037-198602-171,48.5-150,48.17,-125.29,188,1986,0
037-198602-172,48.5-150,48.15,-125.47,139,1986,0
037-198602-173,48.5-150,48.16,-125.47,137,1986,0
037-198602-174,48.5-150,48.15,-125.47,139,1986,0
037-198602-175,48.5-150,48.19,-125.52,144,1986,0
037-198602-178,48.5-150,48.23,-125.46,126,1986,0
037-198602-179,48.5-150,48.25,-124.91,119,1986,1.74076495586793
037-198602-180,48.5-150,48.31,-124.87,148,1986,0
037-198602-183,48.5-150,48.24,-125.47,141,1986,0
037-198602-186,48.5-150,48.3,-125.22,187,1986,0
037-198602-187,48.5-50,48.47,-124.95,97,1986,0
037-198602-189,48.5-150,48.46,-125.08,154,1986,0
037-198602-191,48.5-150,48.45,-125.02,168,1986,0
037-198602-192,48.5-250,48.46,-124.86,254,1986,0
037-198602-194,48.5-150,48.43,-125.04,177,1986,0
037-198602-195,48.5-150,48.38,-125.23,183,1986,0
037-198602-196,48.5-150,48.35,-125.22,181,1986,0
037-198602-197,48.5-150,48.37,-125.18,179,1986,0
037-198602-198,48.5-150,48.36,-125.08,128,1986,0
037-198602-199,48.5-50,48.31,-124.86,95,1986,0
037-198602-200,48.5-150,48.32,-125.03,190,1986,0
037-198602-201,48.5-150,48.23,-125.13,119,1986,0
037-198602-202,48.5-150,48.23,-125.43,123,1986,0
037-198602-203,48.5-150,48.3,-125.39,123,1986,0
037-198602-204,48.5-150,48.26,-125.64,144,1986,0
037-198602-205,48.5-150,48.19,-125.55,152,1986,0
037-198602-206,48.5-150,48.18,-125.52,148,1986,0
037-198602-208,48.5-150,48.12,-125.49,137,1986,0
037-198602-209,48.5-150,48.1,-125.17,134,1986,0
037-198602-210,48.5-150,48.2,-125.13,119,1986,0
037-198602-211,48.5-150,48.1,-124.96,106,1986,0
037-198602-212,48.5-50,48.08,-124.95,99,1986,0
037-198602-213,48.5-50,48.12,-124.93,95,1986,0
019-198901-019,36.5-50,36.41,-121.95,82,1989,0
019-198901-021,36.5-50,36.74,-121.86,62,1989,0
019-198901-022,36.5-50,36.74,-121.93,99,1989,0
019-198901-024,37.5-50,37.06,-122.36,64,1989,0
019-198901-025,37.5-50,37.08,-122.42,79,1989,0
019-198901-026,37.5-50,37.06,-122.44,93,1989,1.86428038777032
019-198901-027,37.5-150,37.07,-122.65,137,1989,0
019-198901-028,37.5-150,37.06,-122.65,198,1989,0
019-198901-029,37.5-150,37.15,-122.69,126,1989,0
019-198901-030,37.5-150,37.16,-122.6,104,1989,13.0879790940767
019-198901-031,37.5-150,37.13,-122.54,101,1989,6.70887538285109
019-198901-033,37.5-50,37.41,-122.63,71,1989,0
019-198901-035,37.5-50,37.42,-122.75,88,1989,3.13647349679895
019-198901-038,37.5-50,37.47,-122.58,57,1989,1.49061570153353
019-198901-039,37.5-50,37.49,-122.65,64,1989,3.93595713201133
019-198901-040,37.5-50,37.48,-122.7,73,1989,2.27690199575923
019-198901-041,37.5-50,37.5,-122.82,90,1989,0
019-198901-042,37.5-150,37.48,-122.89,117,1989,0
019-198901-043,37.5-50,37.75,-122.93,57,1989,0.570502798930859
019-198901-044,37.5-50,37.74,-123.01,64,1989,0
019-198901-045,37.5-50,37.83,-122.86,57,1989,1.84928797468354
019-198901-046,37.5-50,37.81,-122.93,71,1989,0
019-198901-047,37.5-50,37.82,-123.08,84,1989,0
019-198901-050,37.5-150,37.76,-123.18,132,1989,1.05886016817191
019-198901-051,37.5-150,37.83,-123.32,168,1989,0
019-198901-052,37.5-150,37.85,-123.26,106,1989,0
019-198901-053,38.5-50,38.06,-123.11,79,1989,0
019-198901-054,38.5-150,38.07,-123.17,101,1989,1.46929637029378
019-198901-055,38.5-150,38.05,-123.23,115,1989,0
019-198901-056,38.5-150,38.07,-123.28,128,1989,0
019-198901-059,38.5-50,38.39,-123.18,79,1989,0.943218260705527
019-198901-060,38.5-50,38.41,-123.26,95,1989,0.583787749239914
019-198901-061,38.5-150,38.39,-123.31,115,1989,0
019-198901-062,38.5-150,38.4,-123.42,137,1989,0
019-198901-063,38.5-150,38.4,-123.48,174,1989,0
019-198901-064,38.5-150,38.24,-123.24,106,1989,0
019-198901-065,38.5-150,38.22,-123.3,132,1989,0
019-198901-067,38.5-250,38.39,-123.56,278,1989,0
019-198901-068,38.5-250,38.73,-123.8,256,1989,0
019-198901-069,38.5-150,38.75,-123.76,134,1989,0
019-198901-071,38.5-50,38.72,-123.55,88,1989,0
019-198901-072,39.5-50,39.05,-123.78,88,1989,0
019-198901-073,39.5-150,39.07,-123.86,113,1989,0.783085356303837
019-198901-074,39.5-150,39.05,-123.89,130,1989,0
019-198901-077,39.5-150,39.41,-123.94,174,1989,0
019-198901-078,39.5-150,39.4,-123.91,132,1989,0
019-198901-080,39.5-150,39.76,-124.01,172,1989,0
019-198901-081,39.5-150,39.72,-123.88,119,1989,5.69397437842305
019-198901-082,40.5-150,40.1,-124.17,101,1989,0
019-198901-083,40.5-150,40.08,-124.17,134,1989,0
019-198901-084,40.5-150,40.09,-124.24,150,1989,0
019-198901-085,40.5-250,40.08,-124.25,225,1989,0
019-198901-086,40.5-250,40.72,-124.51,271,1989,0
019-198901-087,40.5-150,40.75,-124.45,101,1989,2.04855270755404
019-198901-089,41.5-150,41.05,-124.3,101,1989,0.583395932233141
019-198901-090,41.5-150,41.08,-124.35,165,1989,0.717318108622456
019-198901-091,41.5-150,41.07,-124.37,199,1989,0.205699240284139
019-198901-092,41.5-250,41.39,-124.48,201,1989,0
019-198901-093,41.5-150,41.42,-124.41,110,1989,0.282202433212091
019-198901-096,41.5-50,41.4,-124.23,68,1989,1.21285140562249
019-198901-124,44.5-150,44.06,-124.46,119,1989,0
019-198901-125,44.5-150,44.1,-124.53,124,1989,0
019-198901-126,44.5-150,44.07,-124.58,130,1989,0
019-198901-127,44.5-250,44.08,-124.92,207,1989,0
019-198901-128,44.5-250,44.4,-124.8,283,1989,0
019-198901-129,44.5-150,44.41,-124.75,170,1989,0
019-198901-130,44.5-150,44.41,-124.7,130,1989,0
019-198901-131,44.5-150,44.42,-124.61,117,1989,0
019-198901-133,44.5-50,44.43,-124.49,88,1989,0
019-198901-134,44.5-50,44.37,-124.41,84,1989,0
019-198901-135,44.5-50,44.39,-124.27,70,1989,0
019-198901-136,44.5-50,44.74,-124.24,84,1989,0
019-198901-137,44.5-150,44.75,-124.29,101,1989,0
019-198901-138,44.5-150,44.73,-124.37,117,1989,1.27398924561838
019-198901-139,44.5-150,44.76,-124.45,137,1989,0.767310756342726
019-198901-141,44.5-250,44.75,-124.58,219,1989,0
019-198901-142,44.5-350,44.72,-124.69,327,1989,0
019-198901-099,41.5-250,41.73,-124.47,201,1989,0
019-198901-143,44.5-150,44.82,-124.38,152,1989,0
019-198901-101,42.5-150,42.05,-124.5,117,1989,0
019-198901-144,44.5-150,44.82,-124.33,134,1989,0.8656994109896
019-198901-103,42.5-50,42.07,-124.41,84,1989,13.9439280857729
019-198901-145,44.5-150,44.84,-124.24,112,1989,0
019-198901-104,42.5-50,42.41,-124.54,68,1989,2.35509017154587
019-198901-146,44.5-50,44.81,-124.18,77,1989,0
019-198901-105,42.5-50,42.43,-124.59,80,1989,0
019-198901-147,44.5-50,44.83,-124.13,62,1989,0
019-198901-107,42.5-250,42.39,-124.74,289,1989,0
019-198901-148,45.5-50,45.05,-124.1,88,1989,0.604955819487608
019-198901-108,42.5-250,42.89,-124.84,247,1989,0
019-198901-150,45.5-150,45.06,-124.26,166,1989,0
019-198901-109,42.5-250,42.92,-124.83,205,1989,0
019-198901-152,45.5-350,45.07,-124.45,329,1989,0
019-198901-110,42.5-150,42.89,-124.72,137,1989,0.764596914064367
019-198901-154,45.5-150,45.15,-124.24,168,1989,0
019-198901-111,42.5-50,42.9,-124.67,99,1989,1.10505166475316
019-198901-156,45.5-150,45.14,-124.13,104,1989,0
019-198901-112,43.5-50,43.4,-124.41,88,1989,0
019-198901-157,45.5-50,45.39,-124.1,95,1989,0
019-198901-114,43.5-150,43.39,-124.54,123,1989,0
019-198901-158,45.5-150,45.38,-124.17,132,1989,0
019-198901-115,43.5-150,43.39,-124.63,192,1989,0
019-198901-159,45.5-150,45.4,-124.27,172,1989,0
019-198901-117,43.5-150,43.71,-124.53,177,1989,0
019-198901-162,45.5-150,45.73,-124.18,112,1989,0
019-198901-118,43.5-150,43.74,-124.51,155,1989,0
019-198901-163,45.5-150,45.72,-124.24,134,1989,0
019-198901-119,43.5-150,43.72,-124.4,115,1989,0
019-198901-121,44.5-50,44.07,-124.2,60,1989,0
019-198901-164,45.5-150,45.75,-124.34,146,1989,0
019-198901-122,44.5-50,44.08,-124.29,82,1989,0
019-198901-165,45.5-150,45.75,-124.47,174,1989,0
019-198901-123,44.5-150,44.05,-124.41,117,1989,0
019-198901-166,45.5-150,45.73,-124.5,187,1989,0
019-198901-167,45.5-150,45.76,-124.55,192,1989,0
019-198901-170,45.5-150,45.82,-124.6,176,1989,0
019-198901-171,45.5-150,45.82,-124.42,154,1989,0
019-198901-172,45.5-150,45.82,-124.36,148,1989,0
019-198901-173,45.5-150,45.81,-124.27,137,1989,0
019-198901-174,45.5-150,45.84,-124.19,108,1989,0
019-198901-175,45.5-50,45.81,-124.05,68,1989,0.583580783028098
019-198901-176,45.5-50,45.82,-124.13,88,1989,0
019-198901-177,46.5-50,46.06,-124.1,64,1989,0
019-198901-178,46.5-50,46.08,-124.2,88,1989,0.108937208592967
019-198901-179,46.5-150,46.06,-124.36,123,1989,0
019-198901-181,46.5-150,46.07,-124.45,135,1989,0
019-198901-184,46.5-150,46.07,-124.62,172,1989,0
019-198901-186,46.5-150,46.14,-124.57,155,1989,0
019-198901-187,46.5-150,46.17,-124.52,141,1989,0.705355036565228
019-198901-188,46.5-150,46.14,-124.42,128,1989,0
019-198901-190,46.5-50,46.14,-124.19,70,1989,0
019-198901-191,46.5-50,46.4,-124.26,59,1989,0.50682552738935
019-198901-192,46.5-150,46.41,-124.4,102,1989,0
019-198901-193,46.5-150,46.39,-124.46,126,1989,0
019-198901-194,46.5-150,46.42,-124.51,146,1989,0
019-198901-195,46.5-250,46.4,-124.57,238,1989,0
019-198901-196,46.5-150,46.47,-124.48,144,1989,0
019-198901-197,46.5-50,46.51,-124.36,80,1989,0
019-198901-198,46.5-50,46.49,-124.27,60,1989,0.396070380202497
019-198901-199,46.5-50,46.76,-124.34,62,1989,0
019-198901-200,46.5-50,46.73,-124.38,77,1989,0
019-198901-201,46.5-50,46.74,-124.45,88,1989,0
019-198901-202,46.5-150,46.72,-124.62,137,1989,0
019-198901-203,46.5-150,46.75,-124.72,155,1989,0
019-198901-204,46.5-150,46.72,-124.78,192,1989,0
019-198901-206,47.5-150,47.08,-124.85,150,1989,0
019-198901-207,47.5-150,47.1,-124.8,135,1989,0
019-198901-208,47.5-150,47.08,-124.71,113,1989,0
019-198901-210,47.5-50,47.1,-124.55,77,1989,0
019-198901-211,47.5-50,47.4,-124.61,77,1989,0
019-198901-241,48.5-150,48.39,-125.35,124,1989,0
019-198901-212,47.5-150,47.41,-124.68,104,1989,0
019-198901-242,48.5-150,48.4,-125.39,170,1989,0
019-198901-213,47.5-150,47.42,-124.74,124,1989,0
019-198901-243,48.5-150,48.41,-125.54,134,1989,0
019-198901-214,47.5-150,47.43,-124.78,190,1989,0
019-198901-245,48.5-250,48.41,-126.07,227,1989,0
019-198901-215,47.5-150,47.73,-125.06,190,1989,0
019-198901-247,48.5-150,48.61,-126.11,154,1989,0
019-198901-216,47.5-150,47.73,-125,148,1989,2.06051240095147
019-198901-248,48.5-150,48.56,-125.98,112,1989,0
019-198901-217,47.5-150,47.74,-124.94,121,1989,0
019-198901-250,48.5-150,48.6,-125.34,137,1989,0
019-198901-218,47.5-50,47.72,-124.76,77,1989,0.988431954454606
019-198901-251,48.5-150,48.6,-125.23,117,1989,0
019-198901-219,47.5-50,47.75,-124.71,60,1989,0.119671270347169
019-198901-253,48.5-150,48.58,-125.1,110,1989,0
019-198901-220,48.5-150,48.06,-124.96,104,1989,0
019-198901-256,48.5-150,48.72,-125.34,106,1989,0
019-198901-221,48.5-150,48.08,-125.01,174,1989,0
019-198901-257,48.5-150,48.75,-125.54,137,1989,0
019-198901-222,48.5-150,48.08,-125.13,137,1989,0
019-198901-258,48.5-150,48.75,-125.58,154,1989,0
019-198901-223,48.5-150,48.08,-125.2,137,1989,0.952180767209669
019-198901-259,48.5-150,48.75,-125.64,165,1989,0
019-198901-224,48.5-150,48.11,-125.48,137,1989,0
019-198901-261,48.5-150,48.73,-125.78,130,1989,1.87140968939047
019-198901-226,48.5-150,48.09,-125.62,194,1989,0
019-198901-263,48.5-150,48.76,-126.09,113,1989,0
019-198901-227,48.5-250,48.11,-125.67,229,1989,0
019-198901-264,48.5-150,48.74,-126.15,139,1989,0
019-198901-228,48.5-150,48.13,-125.63,179,1989,0
019-198901-265,48.5-150,48.72,-126.22,165,1989,0
019-198901-229,48.5-150,48.16,-125.47,146,1989,0
019-198901-267,48.5-150,48.88,-126.51,198,1989,0
019-198901-230,48.5-250,48.14,-125.21,280,1989,0
019-198901-268,48.5-150,48.92,-126.47,168,1989,0
019-198901-231,48.5-50,48.15,-124.88,62,1989,0
019-198901-269,48.5-150,48.92,-126.32,141,1989,0
019-198901-232,48.5-150,48.38,-124.79,134,1989,0
019-198901-270,48.5-150,48.91,-126.24,124,1989,0
019-198901-233,48.5-250,48.39,-124.84,280,1989,0
019-198901-271,48.5-150,48.9,-126.17,106,1989,0
019-198901-235,48.5-150,48.43,-125.07,132,1989,0.48081146180554
019-198901-272,48.5-50,48.94,-126.1,80,1989,1.7204569100052
019-198901-236,48.5-150,48.41,-125.11,112,1989,0
019-198901-273,48.5-50,48.94,-126.02,66,1989,0
019-198901-237,48.5-150,48.4,-125.18,179,1989,0
019-198901-274,48.5-50,48.93,-125.93,57,1989,0
019-198901-238,48.5-150,48.35,-125.26,188,1989,0
019-198901-275,48.5-50,48.92,-125.57,88,1989,0
019-198901-239,48.5-150,48.32,-125.3,113,1989,0
019-198901-276,48.5-150,48.91,-125.69,102,1989,0.879976055073331
019-198901-240,48.5-150,48.41,-125.28,179,1989,0
019-198901-277,48.5-50,48.88,-125.77,60,1989,0
073-198901-022,36.5-50,36.9,-122.08,59,1989,0
073-198901-023,36.5-50,36.9,-122.17,86,1989,0
073-198901-025,36.5-50,36.98,-122.23,59,1989,0
073-198901-026,36.5-50,36.98,-122.28,75,1989,0.413870756683556
073-198901-030,37.5-50,37.23,-122.59,93,1989,0
073-198901-031,37.5-150,37.23,-122.72,117,1989,2.7940575166962
073-198901-032,37.5-50,37.31,-122.54,75,1989,0
073-198901-033,37.5-50,37.31,-122.57,79,1989,0
073-198901-034,37.5-50,37.31,-122.62,90,1989,0
073-198901-035,37.5-50,37.32,-122.68,97,1989,0
073-198901-036,37.5-150,37.31,-122.8,130,1989,0.810075635483018
073-198901-037,37.5-150,37.25,-122.76,165,1989,1.88523335883703
073-198901-040,37.5-150,37.56,-122.92,102,1989,0
073-198901-041,37.5-50,37.56,-122.86,90,1989,0.934959349593496
073-198901-042,37.5-50,37.56,-122.79,73,1989,0.991552487895333
073-198901-043,37.5-50,37.56,-122.75,66,1989,0.296217305014959
073-198901-044,37.5-50,37.64,-122.82,60,1989,2.68556837192921
073-198901-046,37.5-150,37.65,-123.01,102,1989,0
073-198901-047,37.5-150,37.64,-123.06,132,1989,0
073-198901-048,37.5-50,37.9,-122.89,59,1989,0.860731011392825
073-198901-049,37.5-50,37.89,-122.96,70,1989,0.809593091472286
073-198901-050,37.5-50,37.89,-122.99,71,1989,8.06206221284929
073-198901-051,37.5-50,37.9,-123.09,91,1989,0.943519170120155
073-198901-052,37.5-50,37.9,-123.19,97,1989,0
073-198901-053,37.5-50,37.98,-123.13,84,1989,1.88353476691257
073-198901-054,37.5-50,37.98,-123.16,97,1989,2.05483307999775
073-198901-055,37.5-150,37.98,-123.21,106,1989,0.736599219027334
073-198901-056,37.5-150,37.92,-123.28,102,1989,0.617485743343867
073-198901-057,37.5-150,37.91,-123.37,115,1989,0
073-198901-058,37.5-150,37.98,-123.36,104,1989,1.19300681098434
073-198901-059,37.5-150,37.98,-123.3,115,1989,0
073-198901-060,38.5-50,38.23,-123.04,66,1989,0
073-198901-061,38.5-50,38.23,-123.13,84,1989,0
073-198901-062,38.5-50,38.23,-123.21,97,1989,1.08770803139311
073-198901-063,38.5-350,38.25,-123.52,337,1989,0
073-198901-064,38.5-250,38.56,-123.68,293,1989,0
073-198901-065,38.5-150,38.57,-123.61,155,1989,0
073-198901-066,38.5-150,38.56,-123.54,139,1989,0
073-198901-067,38.5-150,38.57,-123.49,121,1989,0
073-198901-068,38.5-50,38.56,-123.38,88,1989,0
073-198901-070,38.5-50,38.91,-123.76,82,1989,1.42882375947818
073-198901-071,38.5-150,38.9,-123.8,108,1989,0
073-198901-072,38.5-150,38.9,-123.86,135,1989,1.53195518055743
073-198901-073,38.5-350,38.9,-123.93,315,1989,0
073-198901-075,39.5-50,39.25,-123.8,82,1989,1.46565593215717
073-198901-076,39.5-150,39.23,-123.84,113,1989,9.94639666468136
073-198901-077,39.5-150,39.57,-123.86,119,1989,0
073-198901-078,39.5-150,39.56,-123.91,152,1989,0
073-198901-083,40.5-150,40.57,-124.53,139,1989,1.7875641834069
073-198901-084,40.5-150,40.56,-124.61,177,1989,0
073-198901-087,40.5-150,40.9,-124.33,113,1989,0.403678069294662
073-198901-088,40.5-250,40.9,-124.4,227,1989,0
073-198901-089,41.5-250,41.23,-124.36,219,1989,0
073-198901-090,41.5-150,41.23,-124.34,174,1989,0
073-198901-091,41.5-150,41.23,-124.26,101,1989,0.779365161231168
073-198901-092,41.5-50,41.23,-124.19,66,1989,2.56524720831231
073-198901-093,41.5-250,41.56,-124.45,218,1989,0.315056347688379
073-198901-094,41.5-150,41.57,-124.39,124,1989,3.59068878421735
073-198901-095,41.5-50,41.56,-124.35,99,1989,3.66704979127172
073-198901-096,41.5-50,41.58,-124.32,73,1989,0.344763931720453
073-198901-098,41.5-150,41.9,-124.48,115,1989,19.6528776827103
073-198901-099,41.5-50,41.89,-124.43,82,1989,0
073-198901-100,41.5-50,41.89,-124.39,64,1989,0
073-198901-101,42.5-150,42.23,-124.47,106,1989,0
073-198901-102,42.5-150,42.22,-124.52,135,1989,0
073-198901-103,42.5-250,42.23,-124.6,234,1989,0
073-198901-104,42.5-250,42.56,-124.74,282,1989,0
073-198901-105,42.5-150,42.56,-124.69,157,1989,0
073-198901-106,42.5-150,42.56,-124.61,110,1989,0
073-198901-107,42.5-50,42.56,-124.5,60,1989,0
073-198901-108,42.5-50,42.73,-124.58,77,1989,0
073-198901-109,42.5-150,42.72,-124.66,132,1989,0
073-198901-112,43.5-150,43.08,-124.81,196,1989,0
073-198901-113,43.5-150,43.06,-124.63,134,1989,0
073-198901-114,43.5-150,43.06,-124.57,106,1989,0
073-198901-115,43.5-50,43.06,-124.51,71,1989,0
073-198901-118,43.5-350,43.57,-124.63,353,1989,0
073-198901-119,43.5-150,43.57,-124.53,176,1989,0
073-198901-120,43.5-150,43.56,-124.49,143,1989,0
073-198901-122,43.5-150,43.55,-124.38,113,1989,0
073-198901-123,43.5-50,43.56,-124.29,86,1989,0
073-198901-125,43.5-250,43.9,-124.73,210,1989,0
073-198901-126,43.5-150,43.9,-124.57,190,1989,0
073-198901-127,43.5-150,43.9,-124.54,150,1989,0
073-198901-128,43.5-150,43.9,-124.48,130,1989,0
073-198901-129,43.5-150,43.9,-124.31,106,1989,0
073-198901-130,43.5-50,43.89,-124.25,82,1989,0
073-198901-135,44.5-150,44.23,-124.56,104,1989,0
073-198901-136,44.5-150,44.23,-124.51,102,1989,0
073-198901-137,44.5-50,44.23,-124.41,93,1989,0
073-198901-138,44.5-50,44.23,-124.35,86,1989,0
073-198901-139,44.5-50,44.22,-124.28,75,1989,0
073-198901-140,44.5-50,44.56,-124.28,79,1989,0
073-198901-141,44.5-150,44.56,-124.6,179,1989,0
073-198901-142,44.5-350,44.57,-124.66,300,1989,0
073-198901-144,44.5-350,44.58,-124.79,351,1989,0
073-198901-145,44.5-250,44.9,-124.44,214,1989,0
073-198901-146,44.5-150,44.9,-124.41,177,1989,0
073-198901-147,44.5-150,44.9,-124.31,148,1989,0
073-198901-148,44.5-150,44.9,-124.24,124,1989,0
073-198901-149,44.5-50,44.9,-124.16,88,1989,0
073-198901-150,44.5-50,44.98,-124.14,95,1989,0
073-198901-151,44.5-150,44.98,-124.25,150,1989,0
073-198901-152,44.5-150,44.98,-124.3,170,1989,0.719470131409104
073-198901-153,45.5-50,45.32,-124.06,77,1989,0
073-198901-154,45.5-150,45.31,-124.12,104,1989,0
073-198901-155,45.5-50,45.23,-124.11,97,1989,0
073-198901-156,45.5-150,45.24,-124.17,124,1989,0
073-198901-157,45.5-150,45.23,-124.22,163,1989,0
073-198901-159,45.5-150,45.31,-124.24,172,1989,0
073-198901-160,45.5-150,45.4,-124.23,161,1989,0
073-198901-161,45.5-50,45.48,-124.08,84,1989,0
073-198901-162,45.5-150,45.48,-124.12,102,1989,0
073-198901-163,45.5-150,45.48,-124.2,139,1989,0
073-198901-164,45.5-150,45.48,-124.28,168,1989,0
073-198901-165,45.5-150,45.56,-124.21,132,1989,0
073-198901-166,45.5-50,45.63,-124.08,80,1989,0
073-198901-167,45.5-150,45.64,-124.15,104,1989,0
073-198901-168,45.5-150,45.65,-124.2,119,1989,0
073-198901-169,45.5-150,45.56,-124.14,102,1989,0
073-198901-170,45.5-150,45.56,-124.34,166,1989,0
073-198901-171,45.5-150,45.56,-124.37,179,1989,0
073-198901-174,45.5-150,45.65,-124.37,157,1989,0
073-198901-175,45.5-150,45.63,-124.28,146,1989,0
073-198901-176,45.5-50,45.89,-124.07,73,1989,0
073-198901-177,45.5-50,45.89,-124.11,86,1989,0
073-198901-178,45.5-150,45.9,-124.19,106,1989,0
073-198901-179,45.5-150,45.9,-124.27,128,1989,0
073-198901-180,45.5-150,45.91,-124.35,144,1989,0
073-198901-181,45.5-150,45.9,-124.43,150,1989,0
073-198901-182,45.5-150,45.9,-124.5,155,1989,0
073-198901-184,45.5-150,45.98,-124.61,179,1989,0
073-198901-185,45.5-150,45.98,-124.52,155,1989,0
073-198901-186,45.5-150,45.98,-124.47,148,1989,0
073-198901-187,45.5-150,45.98,-124.4,146,1989,0
073-198901-188,45.5-150,45.98,-124.34,135,1989,0
073-198901-189,45.5-150,45.97,-124.3,128,1989,0
073-198901-190,45.5-50,45.98,-124.21,95,1989,0
073-198901-191,46.5-50,46.23,-124.26,79,1989,0.399664174800771
073-198901-192,46.5-150,46.23,-124.33,128,1989,0
073-198901-193,46.5-150,46.24,-124.39,179,1989,0
073-198901-194,46.5-250,46.23,-124.4,238,1989,0
